Date,TSI_13_25_13
2021-01-08,64.61025216061093
2021-01-09,67.50618980898416
2021-01-10,68.69388570550784
2021-01-11,61.020829377927036
2021-01-12,53.42952921252815
2021-01-13,49.04864198144235
2021-01-14,47.0408740470576
2021-01-15,43.89660936589413
2021-01-16,42.40155270857584
2021-01-17,41.16161847164007
2021-01-18,40.57360010311107
2021-01-19,41.7453505166795
2021-01-20,42.710493870983434
2021-01-21,35.45563149218013
2021-01-22,31.797303781063366
2021-01-23,28.989852545235227
2021-01-24,29.08057889375987
2021-01-25,27.56453915568178
2021-01-26,26.852899803857326
2021-01-27,24.019055022354735
2021-01-28,22.904844376059938
2021-01-29,22.702772342243662
2021-01-30,22.41336694857264
2021-01-31,20.92876466105631
2021-02-01,20.47114545635339
2021-02-02,22.043377131435403
2021-02-03,25.089504790564305
2021-02-04,26.08496473940972
2021-02-05,28.271920701058594
2021-02-06,29.13639227531693
2021-02-07,28.55027322232624
2021-02-08,29.520748703045083
2021-02-09,30.498889246792274
2021-02-10,30.8054296729382
2021-02-11,31.465421768457716
2021-02-12,32.62155646923874
2021-02-13,32.95225131090792
2021-02-14,33.03327166299591
2021-02-15,32.5561124269273
2021-02-16,32.17215842910002
2021-02-17,32.63181731927869
2021-02-18,34.04941969309246
2021-02-19,35.47543466249815
2021-02-20,35.656405649423576
2021-02-21,35.99680294125975
2021-02-22,32.40963733737302
2021-02-23,24.58895411081412
2021-02-24,19.429988890964086
2021-02-25,12.460557186814082
2021-02-26,6.644404771167974
2021-02-27,2.3649893337100676
2021-02-28,-1.7539879397023297
2021-03-01,-2.4696193687276917
2021-03-02,-4.167611235601126
2021-03-03,-4.08240583290675
2021-03-04,-4.538450571504431
2021-03-05,-5.033482481616146
2021-03-06,-3.372524229235143
2021-03-07,-0.9309599857926613
2021-03-08,2.77006140568185
2021-03-09,6.182666620589475
2021-03-10,7.715175730550844
2021-03-11,9.331739353840518
2021-03-12,9.676569420011946
2021-03-13,12.147395063598898
2021-03-14,12.828198786810923
2021-03-15,12.241728190877906
2021-03-16,11.989729547225965
2021-03-17,12.019791391190703
2021-03-18,11.302471509294291
2021-03-19,11.228291206948619
2021-03-20,11.07276781588019
2021-03-21,10.46981459536426
2021-03-22,8.074593904899494
2021-03-23,5.860162322126244
2021-03-24,2.3923315134972056
2021-03-25,-0.4096577514692016
2021-03-26,-0.6537708078401316
2021-03-27,-0.5880607503877351
2021-03-28,-1.0216577169249537
2021-03-29,1.1576113049459111
2021-03-30,3.40403566687353
2021-03-31,6.568588315284752
2021-04-01,10.161064231342342
2021-04-02,15.818760788829623
