Date,STOCHk_14_3_3,STOCHd_14_3_3
2016-05-22,-26.240799394961588,-74.36297000553695
2016-05-23,-23.57064144147185,-52.32416543691449
2016-05-24,-18.250448528598014,-22.687296455010507
2016-05-25,-3.4556819014071336,-15.092257290492356
2016-05-26,17.931310471805222,-1.2582733193999982
2016-05-27,27.94739161732734,14.141006729241786
2016-05-28,33.00155248260464,26.293418190579043
2016-05-29,48.92665414135761,36.62519941376317
2016-05-30,67.04035109436363,49.6561859061086
2016-05-31,84.24223091733991,66.73641205102035
2016-06-01,87.09297275195622,79.45851825455323
2016-06-02,89.38541988902095,86.906874519439
2016-06-03,85.69751975967131,87.39197080021614
2016-06-04,87.53218265903375,87.53837410257533
2016-06-05,87.77790138910491,87.0025346026033
2016-06-06,93.69884704949031,89.66964369920964
2016-06-07,91.4450394571433,90.97392929857949
2016-06-08,89.78915309661294,91.6443465344155
2016-06-09,87.89461224764273,89.70960160046631
2016-06-10,84.51830277605448,87.4006893734367
2016-06-11,73.56579633691432,81.9929037868705
2016-06-12,61.54519006743826,73.20976306013567
2016-06-13,61.257431574475845,65.45613932627613
2016-06-14,66.89720672665192,63.23327612285533
2016-06-15,76.97980174082714,68.37814668065162
2016-06-16,72.94982468790703,72.27561105179535
2016-06-17,72.5383078869977,74.15597810524395
2016-06-18,73.23775448706213,72.90862902065561
2016-06-19,81.69135239384299,75.82247158930092
2016-06-20,84.57108959618647,79.83339882569719
2016-06-21,67.6785230945852,77.98032169487153
2016-06-22,39.5159342650196,63.92184898526375
2016-06-23,8.425164383743203,38.53987391444933
2016-06-24,1.552157451406628,16.497752033389805
2016-06-25,4.257404474197108,4.744908769782309
2016-06-26,4.979221642819332,3.596261189474351
2016-06-27,-0.9646228903675788,2.7573344088829486
2016-06-28,-3.102635645916761,0.3039877021783252
2016-06-29,-0.3407003987178969,-1.469319645000751
2016-06-30,3.606520948347098,0.05439496790414111
2016-07-01,11.53408907043264,4.933303206687275
2016-07-02,23.457809132909347,12.866139717229691
2016-07-03,27.733105870477193,20.908334691273055
2016-07-04,27.243139832991574,26.144684945459364
2016-07-05,31.590691323278477,28.85564567558241
2016-07-06,43.926465882353,34.25343234620768
2016-07-07,15.88168384642946,30.466280350686976
2016-07-08,-4.775458004484865,18.344230574765863
2016-07-09,-29.56401962527326,-6.152597927776225
2016-07-10,-12.942544686970264,-15.760674105576134
2016-07-11,-8.13457153693342,-16.880378616392317
2016-07-12,-0.577810725543871,-7.218308983149188
2016-07-13,2.762269825114309,-1.9833708124543303
2016-07-14,3.0018080156325904,1.7287557050676732
2016-07-15,6.19160979162401,3.9852292107903
2016-07-16,12.263030540180372,7.152149449145654
2016-07-17,22.16186476877922,13.538835033527866
2016-07-18,37.82700263504454,24.08396598133471
2016-07-19,49.16675447032164,36.385207291381796
2016-07-20,52.43882521581035,46.47752744039217
2016-07-21,42.36455237818834,47.9900440214401
2016-07-22,16.70647404904953,37.169950547682724
2016-07-23,-1.4983360806204846,19.190896782205783
2016-07-24,-16.62075226855298,-0.47087143337465776
2016-07-25,-14.07196822300921,-10.73035219072757
2016-07-26,-24.2890003485946,-18.327240280052276
2016-07-27,-30.29045174610601,-22.883806772569955
2016-07-28,-28.488232995931295,-27.689228363543986
