time,STOCHRSIk_14_14_3_3,STOCHRSId_14_14_3_3
2019-05-29,31.81127627787939,30.40574141207098
2019-05-30,19.649881055879064,28.2927233482869
2019-05-31,19.291596469596197,23.584251267784932
2019-06-01,18.792765647442454,19.244747724305952
2019-06-02,33.67497435966191,23.919778825566897
2019-06-03,23.23647561079221,25.234738539298903
2019-06-04,14.882208712219457,23.931219560891236
2019-06-05,4.436487996440815,14.18505743981754
2019-06-06,9.62059598324823,9.64643089730288
2019-06-07,16.653421548281887,10.236835175990356
2019-06-08,14.772225722140753,13.682081084557
2019-06-09,9.58811773533334,13.671255001918704
2019-06-10,12.108922651720372,12.156422036398197
2019-06-11,18.967918616364404,13.554986334472746
2019-06-12,39.74816509041219,23.608335452832364
2019-06-13,47.29779670316615,35.33796013664762
2019-06-14,61.14576790125273,49.39724323161039
2019-06-15,66.29929158189283,58.2476187287706
2019-06-16,82.52936282105152,69.99147410139906
2019-06-17,92.60043682135456,80.47636374143302
2019-06-18,88.25820760209815,87.79600241483479
2019-06-19,80.9080891578465,87.25557786043312
2019-06-20,76.21248742446532,81.79292806147005
2019-06-21,87.95427982236716,81.69161880155973
2019-06-22,95.30439826661882,86.49038850448382
2019-06-23,98.40915976497602,93.88927928465405
2019-06-24,98.34382266438477,97.35246023199328
2019-06-25,98.34382266438477,98.36560169791527
2019-06-26,99.93466289940875,98.87410274272617
2019-06-27,66.66666666666667,88.3150507434868
2019-06-28,40.59330544386438,69.06487833664666
2019-06-29,18.201818218809944,41.820596776447054
2019-06-30,18.201818218809944,25.665647293828144
2019-07-01,11.837291053892088,16.08030916383738
2019-07-02,0.8954449456131949,10.311518072771795
2019-07-03,5.7425635171412255,6.158433172215556
2019-07-04,4.847118571528033,3.828375678094204
2019-07-05,6.588987249117811,5.726223112595743
2019-07-06,3.2314405814582607,4.889182134034755
2019-07-07,12.151910831238476,7.324112887271569
2019-07-08,21.83782935665049,12.407060256449128
2019-07-09,29.278430723784343,21.089390303891154
2019-07-10,20.44980749963643,23.855355860023806
2019-07-11,9.022020296634636,19.58341950668519
2019-07-12,5.098249768309045,11.523359188193425
2019-07-13,6.787502105527398,6.969257390157079
2019-07-14,6.787502105527398,6.224417993121333
2019-07-15,1.909347776021787,5.161450662358913
2019-07-16,0.12824841317113597,2.941699431573492
2019-07-17,5.152267149690581,2.396621112961219
2019-07-18,16.377121430271846,7.219212331044573
2019-07-19,26.25566486375242,15.928351147905
2019-07-20,34.81368405645184,25.815490116825416
2019-07-21,35.712907202870014,32.26075204102481
2019-07-22,36.54264923429921,35.689746831207074
2019-07-23,35.72930046127155,35.9949522994803
2019-07-24,42.44867240567881,38.24020736708324
2019-07-25,53.002731587696495,43.72690148488234
2019-07-26,64.35910615842865,53.270170050601365
2019-07-27,64.93611426772655,60.76598400461727
2019-07-28,68.82406256730778,66.03976099782103
2019-07-29,69.77633621353469,67.84550434952304
2019-07-30,69.30186599231571,69.30075492438608
2019-07-31,77.48490637914036,72.18770286166361
2019-08-01,84.16995669032126,76.9855763539258
2019-08-02,97.84917281750522,86.50134529565564
2019-08-03,97.84917281750522,93.28943410844393
2019-08-04,99.42011846650739,98.37282136717265
2019-08-05,100.00000000000001,99.08976376133757
2019-08-06,91.9188017821043,97.11297341620393
2019-08-07,84.2689139239075,92.06257190200397
2019-08-08,69.78955617536538,81.99242396045908
