time,asset,AdrActCnt,CapMVRVCur,CapMrktCurUSD,HashRate,NVTAdj,PriceUSD,SplyCur,TxCnt,TxTfrValAdjUSD,VelCur1yr,BTC_Trends,RSI_14,ROC_14,MFI_14,TSI_13_25_13,TSIs_13_25_13,Fast_EMA,Slow_EMA,Crossover_Long,Crossover_Short,Crossover_Signal,Daily_Return,Positive_Return
2014-12-09,btc,225674.0,1.06761307,4771784114.212252,282407.06308257,53.37155209,351.106837814144,13590689.78525039,90913.0,89406883.01036091,16.5177291542605,40.0,40.076610192997215,-6.807805957400769,48.80113538484597,-1.31742748378676,2.6211123561001757,377.9655246777496,425.1680083027825,0.0,-1.0,-1.0,-0.03333787541833466,0.0
2014-12-10,btc,223236.0,1.06041309,4729191782.833354,284395.845216954,72.53310259,347.88139392168296,13594264.78525039,89230.0,65200461.77675429,16.5200171601741,33.0,38.82092316677351,-5.3461766441457845,49.55600854541415,-4.386843849480224,1.6199757553029759,376.940748743093,424.10398064366524,0.0,-1.0,-1.0,-0.009186502639884297,0.0
2014-12-11,btc,217332.0,1.06328138,4740155421.832263,294339.755888875,65.34324205,348.593006136762,13597964.78525039,83996.0,72542397.23793082,16.489113921931402,55.0,39.272998540616385,-5.6659021822577325,54.43859819681285,-6.784373084339576,0.4193544924968973,375.9751205632278,423.06439874341766,0.0,-1.0,-1.0,0.0020455598589421697,1.0
2014-12-12,btc,217065.0,1.07767689,4803918508.264443,280418.280948185,81.8751079,353.19061250730596,13601489.78525037,79502.0,58673736.516029984,16.4654823896632,48.0,42.24253804016715,-6.53784598856314,52.99455204273836,-8.037345242535077,-0.7887454696505274,375.19899657520165,422.1024256799396,0.0,-1.0,-1.0,0.013189037902671341,1.0
2014-12-13,btc,180986.0,1.06591465,4751499086.572426,290362.191620107,95.25293575,349.242945061368,13605139.78525037,75125.0,49882967.37931923,16.4402691506421,40.0,40.415093061044686,-7.1350914385440944,46.84137069250128,-9.614434019486009,-2.0495581196270245,374.3148381740246,421.09934767960004,0.0,-1.0,-1.0,-0.011177158469511395,0.0
2014-12-14,btc,284878.0,1.08689147,4845769566.826181,280418.280948185,118.43439939,356.07972150789004,13608664.78525037,81604.0,40915220.50916073,16.4329810689297,37.0,44.86373215550882,-5.9707549489714244,51.740500459744155,-9.769323520446946,-3.1523817483155847,373.69368315789234,420.20420327218386,0.0,-1.0,-1.0,0.019575990132945087,1.0
2014-12-15,btc,248144.0,1.06028962,4724725483.753985,280418.280948185,73.89414668,347.095181472823,13612189.78525037,96978.0,63939103.37933826,16.4532543462224,35.0,40.57634247342957,-8.445208609526878,45.320613616933834,-11.146704970923869,-4.294427922973911,372.7876405454002,419.1976897646722,0.0,-1.0,-1.0,-0.02523182167470872,0.0
2014-12-16,btc,252332.0,1.00469489,4474321674.239947,284395.845216954,61.54145054,328.613320280538,13615764.78525036,99237.0,72704195.87625165,16.3585828142981,44.0,33.48696788461399,-14.188257105118694,37.047319568466776,-14.75419336498384,-5.788680128975329,371.2829010299294,417.9505879814589,0.0,-1.0,-1.0,-0.05324724219408994,0.0
2014-12-17,btc,242691.0,0.98028857,4362121917.476236,251585.071833534,50.61992456,320.297613383986,13618964.78525035,97273.0,86174010.62882364,16.3137905938061,45.0,30.873267647147888,-14.795433833460278,34.267610487828804,-18.63866891820704,-7.624392813151287,369.54615496188586,416.6061706228152,0.0,-1.0,-1.0,-0.025305446807368792,0.0
2014-12-18,btc,238736.0,0.96077271,4270715212.2533607,253027.240872936,46.12540706,313.511651179427,13622189.78525035,94900.0,92589214.58116433,16.2428970018842,45.0,28.891524535705923,-15.001919962362866,31.950424557062586,-22.503374470844413,-9.749961621393162,367.63741405618066,415.1868379082545,0.0,-1.0,-1.0,-0.021186427625433768,0.0
2014-12-19,btc,223509.0,0.97619248,4336255009.048291,268718.852710017,60.14759621,318.242888661601,13625614.78525035,94533.0,72093571.18802,16.200309636187903,42.0,32.161101333429606,-15.904052698367655,33.144826502304014,-24.667307769130893,-11.88101107106998,365.95485519022634,413.8521819111461,0.0,-1.0,-1.0,0.015091105751174227,1.0
2014-12-20,btc,251036.0,1.01306177,4498454597.075574,262834.498271112,70.01439008,330.065758328463,13628964.78525035,86304.0,64250428.97394761,16.1746206584957,36.0,39.631034963050695,-12.014831537495375,35.734335773548445,-24.15830936663775,-13.634910827579665,364.73234079954284,412.69866945802653,0.0,-1.0,-1.0,0.0371504598785668,1.0
2014-12-21,btc,237992.0,0.98778637,4375857072.600249,258911.595311842,67.70196894,320.992670075979,13632264.78525034,79552.0,64634118.340497375,16.1418045607593,41.0,36.32532756166537,-14.77462659188138,32.71370115875457,-24.78387005895484,-15.227619289204688,363.2424070430798,411.436125864573,0.0,-1.0,-1.0,-0.027488729210907725,0.0
2014-12-22,btc,260678.0,1.0214974,4525126532.888658,321678.042660167,59.45385246,331.842584453536,13636364.78525033,96522.0,76111578.07096806,16.1320429077033,33.0,42.50178197700685,-8.637593129323118,39.24353824950494,-23.281447508414253,-16.378166177663196,362.17281381457144,410.34033805935115,0.0,-1.0,-1.0,0.033801128153452265,1.0
2014-12-23,btc,244340.0,1.03954357,4584226091.329001,294217.721945275,44.60202585,336.084128579778,13640114.78525033,100084.0,102780669.80984421,16.1517173500703,36.0,44.7577165740164,-4.278671793432343,46.8465067999774,-21.34732412810591,-17.088045884869302,361.2841374219502,409.31803088006245,0.0,-1.0,-1.0,0.012781795721687583,1.0
2014-12-24,btc,186732.0,0.99961153,4407433219.588781,300102.07638418,86.26019057,323.032297779077,13643939.78525033,80385.0,51094638.098032646,16.1193485872989,34.0,39.60795976505428,-7.142979353532231,47.20875967996787,-21.324431261497107,-17.693243795816127,359.9811393383358,408.1301096942473,0.0,-1.0,-1.0,-0.03883501091186703,0.0
2014-12-25,btc,166473.0,0.98749454,4353624220.145397,309909.333782356,119.80056417,318.996144360023,13647889.78525033,67726.0,36340598.64777999,16.10726106049,42.0,38.146281068613185,-8.49037739016698,39.34555203711727,-21.76365706350728,-18.274731405486296,358.5850399503777,406.9029760536017,0.0,-1.0,-1.0,-0.0124945816464902,0.0
2014-12-26,btc,192091.0,1.01929944,4494277461.787613,298140.624904545,92.68429648,329.210341905319,13651689.78525033,77254.0,48490171.82570881,16.1010310642453,42.0,43.79873233969796,-6.789611544811624,38.93834670908871,-20.329387389705992,-18.568253688946253,357.5844298982388,405.83335860041194,0.0,-1.0,-1.0,0.03201981505384022,1.0
2014-12-27,btc,210729.0,0.97876537,4314703858.034945,298140.624904545,89.77470357,315.96844389246104,13655489.78525033,78014.0,48061465.940466195,16.095145541942898,100.0,38.84293318386656,-9.527608685999391,38.62236330629685,-20.705520394816112,-18.87357750407052,356.1668366394698,404.596161763742,0.0,-1.0,-1.0,-0.04022321393738704,0.0
2014-12-28,btc,263683.0,0.98276009,4330272746.483408,331485.300058343,108.84954396,317.01048042080697,13659714.78525033,72602.0,39782185.47454506,16.0972218980386,37.0,39.423793381167705,-10.972048877604356,34.2995300667041,-20.82165692426921,-19.151874564098907,354.8330274007357,403.3903438063448,0.0,-1.0,-1.0,0.0032979132837094305,1.0
2014-12-29,btc,204682.0,0.97130504,4277669438.8884897,321678.042660167,65.9644831,313.06553156049097,13663814.78525033,85863.0,64848070.32138701,16.0856378554471,38.0,37.95409984645568,-9.804126282576043,35.085243972288154,-21.356371415796453,-19.466802685769984,353.4102731608007,402.1468154243724,0.0,-1.0,-1.0,-0.012444222207036781,0.0
2014-12-30,btc,204192.0,0.9677018000000001,4243025008.2295938,306495.476137719,59.76010536,310.442004091175,13667689.78525033,83018.0,71000962.64866672,16.0899866846288,39.0,36.9671097565229,-5.529695562507964,37.68381742775836,-22.081758693084478,-19.84036782967205,351.9466161765443,400.8842881871654,0.0,-1.0,-1.0,-0.00838012238600283,0.0
2014-12-31,btc,177886.0,1.00093553,4383931184.775236,307081.470445709,69.10975193,320.662287258913,13671489.78525033,75829.0,63434335.41804738,16.1138186473059,37.0,43.1674205641117,0.11385469628517607,47.01808385227547,-20.868599357109023,-19.987258047877337,350.8809570864872,399.7798481940777,0.0,-1.0,-1.0,0.032921714951744674,1.0
2015-01-01,btc,145765.0,0.98274685,4304761773.784207,333345.017260144,133.89628119,314.77647194622995,13675614.78521033,60177.0,32149972.617236722,16.1040754902899,41.0,40.68535777582215,0.4034366065964967,53.66810057214064,-20.572375445810007,-20.070846247582004,349.65110578033165,398.6095815940291,0.0,-1.0,-1.0,-0.018355184087895826,0.0
2015-01-02,btc,212932.0,0.98668726,4322014357.174626,333345.017260144,91.56610632,315.942731735827,13679739.78521033,83050.0,47201028.09704248,16.0999855529865,54.0,41.40430290454643,-0.7227677373868424,46.14025696169915,-20.12608931355883,-20.078738114150127,348.5028748144014,397.47148264325335,0.0,-1.0,-1.0,0.003705041175365409,1.0
2015-01-03,btc,241755.0,0.89443575,3908737739.401631,327284.198764505,49.31085887,285.647309760374,13683789.78496462,81404.0,79267281.66846912,16.0946209181602,53.0,30.919997423061446,-13.45745429427012,33.95738591599494,-23.25878725969662,-20.533030849228197,346.36178352115803,395.9319662101558,0.0,-1.0,-1.0,-0.09588896636110711,0.0
2015-01-04,btc,235011.0,0.8263030000000001,3604547303.4854894,347486.927083302,60.35684978,263.33457481005297,13688089.78496462,82769.0,59720600.344437025,16.1123103753651,73.0,25.74859623984659,-17.962433613290404,29.491412935004696,-27.97001024580941,-21.595456477311224,343.5335719933347,394.10645873906816,0.0,-1.0,-1.0,-0.07811288322315701,0.0
2015-01-05,btc,242515.0,0.86470946,3765349926.2321243,315162.561773228,53.80928075,275.003851548802,13691989.78496462,95721.0,69975845.68362667,16.1192537838452,73.0,32.140836624481395,-17.128221502473394,33.52006122896225,-29.439804220230407,-22.71607758344253,341.1991981372398,392.46673795002675,0.0,-1.0,-1.0,0.04431350021988667,1.0
2015-01-06,btc,215554.0,0.90423431,3938260925.3637376,319203.107436987,58.30672215,287.549521040327,13695939.78496462,88848.0,67543857.38429876,16.1255173620081,67.0,38.291577878920656,-14.441207844163364,34.35234297938969,-28.41942430779067,-23.53084140120655,339.3716931833224,391.0223116208867,0.0,-1.0,-1.0,0.045619977396202716,1.0
2015-01-07,btc,204697.0,0.93577843,4076070558.884828,282838.196463153,52.74017455,297.535565166569,13699439.78496462,92569.0,77285875.40425946,16.143057688842,55.0,42.740462232528245,-7.892936027698793,41.97581857372304,-26.034122704998993,-23.888453016034042,337.94660107950165,389.73525195631123,0.0,-1.0,-1.0,0.0347280847142899,1.0
2015-01-08,btc,230454.0,0.89651769,3896376434.109535,296980.106286311,39.56751706,284.342391876096,13703114.78496462,105611.0,98474120.28242463,16.1832642599014,59.0,38.76417548808978,-10.863376594551044,40.74106110392493,-25.44615826917659,-24.110982337911548,336.12064492895314,388.28427730709177,0.0,-1.0,-1.0,-0.04434150009289506,0.0
2015-01-09,btc,237524.0,0.9241024999999999,4009200101.3493133,282838.196463153,39.1577148,292.501114552893,13706614.78496462,100397.0,102385956.94683519,16.2187001632527,60.0,42.33685759147985,-11.150690813651163,40.7682537287809,-23.762729867037038,-24.061231984929474,334.6348035937703,386.96560220071024,0.0,-1.0,-1.0,0.02869330395290559,1.0
2015-01-10,btc,274443.0,0.87375367,3787200643.1621675,296980.106286311,46.36628022,276.230532144944,13710289.78496462,106342.0,81680062.00103469,16.2415987474624,54.0,37.622697313038756,-12.576544435254345,41.04457970755392,-23.952624100030842,-24.045716572801094,332.64533970175347,385.4410797680943,0.0,-1.0,-1.0,-0.055625710803938855,0.0
2015-01-11,btc,249636.0,0.85069708,3685757426.2708035,313142.28894134803,53.12916321,268.755515488019,13714164.78496462,89751.0,69373526.7744619,16.292566564974898,48.0,35.65825379970932,-15.221883159425252,40.47296829003217,-24.758484762440208,-24.147540599892398,330.4690177446874,383.8346351230735,0.0,-1.0,-1.0,-0.027060790850602645,0.0
2015-01-12,btc,222808.0,0.85146752,3684814575.287507,291349.141441684,51.42641783,268.617232028054,13717714.78496462,100751.0,71652172.76355296,16.3325705677183,55.0,35.62119930374025,-14.19776214611752,39.93225161663621,-25.39698245054164,-24.32603229284229,328.3621188606251,382.24840308694445,0.0,-1.0,-1.0,-0.0005145325472256657,0.0
2015-01-13,btc,250066.0,0.71350593,3074962783.8022017,277602.083462638,29.87660323,224.108117767388,13720889.78496462,98240.0,102922101.30146872,16.414008677102,70.0,26.188198677679342,-27.80998872125283,34.70354423971596,-29.58209528798693,-25.07689843500581,324.8108448591163,380.0712390471585,0.0,-1.0,-1.0,-0.16569716665093748,0.0
2015-01-14,btc,257446.0,0.56357972,2410541394.676777,316947.26064631896,22.96983835,175.637640561075,13724514.78496462,106993.0,104943768.33760613,16.526939942279,100.0,19.98235291177886,-45.22659896726192,26.690633618911747,-36.07717049402362,-26.648365872008352,319.729457894681,377.25674128494853,0.0,-1.0,-1.0,-0.21628166658658354,0.0
2015-01-15,btc,262427.0,0.68179854,2915078937.6187863,330062.31970754603,33.11035525,212.34101139684398,13728289.78463702,119661.0,88041306.57931827,16.660229793880802,85.0,32.94115255273915,-32.54228625031542,36.595396604876,-35.70922781979853,-27.94277472169266,316.0714131759068,374.98629769759447,0.0,-1.0,-1.0,0.2089721241900082,1.0
2015-01-16,btc,246341.0,0.66753485,2850648523.431976,303832.201585092,40.62029636,207.59520485096402,13731764.78463702,104742.0,70177935.15107186,16.7317634489646,72.0,32.21467611945027,-34.293407001195675,40.997854218070685,-35.73136726798038,-29.055430799733767,312.3763152960461,372.6817750569038,0.0,-1.0,-1.0,-0.022349929081813213,0.0
2015-01-17,btc,272389.0,0.64325099,2744637050.627337,301646.35840822104,63.80384312,199.824836645237,13735214.78463702,88416.0,43016798.3045799,16.7757993784409,64.0,31.008850094785096,-30.04490859274411,42.5309348048296,-36.18553934910254,-30.07401773535788,308.54239874826266,370.30200250512024,0.0,-1.0,-1.0,-0.03743038386317976,0.0
2015-01-18,btc,247184.0,0.68000493,2900758070.269528,334434.006061289,70.16253226,211.132518410286,13739039.78463702,83765.0,41343406.18545758,16.8153560536566,56.0,34.83167248446918,-19.82347226429384,50.640137303474035,-35.207357423183524,-30.807351976475825,305.22426062495964,368.11066918167745,0.0,-1.0,-1.0,0.05658796951814504,1.0
2015-01-19,btc,255010.0,0.69895138,2980705663.4190784,314761.417469448,54.19687094,216.89469491525398,13742639.78463702,99008.0,54997744.54740102,16.8412096363617,46.0,36.754833903693644,-21.13030646890268,47.20077829411822,-33.80813504613328,-31.236035272141176,302.21543135241296,366.0288341783744,0.0,-1.0,-1.0,0.02729175282118579,1.0
2015-01-20,btc,234321.0,0.68366065,2912963378.7456393,257929.494870797,50.7218193,211.91985388661598,13745589.78463702,100182.0,57430183.27871701,16.8862835042382,54.0,35.77327757309675,-26.301440837073923,42.04319170734125,-32.99792761241375,-31.487734177894396,299.13963250207695,363.9071703062167,0.0,-1.0,-1.0,-0.022936665327760952,0.0
2015-01-21,btc,215260.0,0.73912676,3133526729.578745,325690.633353804,28.779409700000002,227.904210403273,13749314.78463701,93268.0,108880854.83589624,16.9354607352957,54.0,41.206193404457345,-23.40269968207476,41.72468939459847,-30.59165443121916,-31.35972278551223,296.71309251480346,362.034777367234,0.0,-1.0,-1.0,0.07542642288347912,1.0
2015-01-22,btc,230504.0,0.75789177,3213279974.875436,295088.828877607,46.67783552,233.647382817066,13752689.78463701,95488.0,68839523.91750732,16.9828279617134,56.0,43.0695800738152,-17.828860735306986,47.75407604679411,-28.070195541128786,-30.88979032202888,294.56484292353855,360.26723016692847,0.0,-1.0,-1.0,0.025199939938057803,1.0
2015-01-23,btc,216750.0,0.75661441,3206926509.8577337,271044.553932025,50.82222281,233.13285242548199,13755789.78463701,94078.0,63100870.687846504,17.014760310211802,59.0,42.93828152525979,-20.29676441341404,42.9590818476521,-26.079708834354356,-30.20263582378966,292.4722438057207,358.5169336193081,0.0,-1.0,-1.0,-0.002202166295981356,0.0
2015-01-24,btc,201529.0,0.8081469,3427105944.2266946,275416.240285767,64.76879165,249.08212390415,13758939.78463701,80633.0,52912920.819346346,17.0114406859936,51.0,48.20887074987414,-9.828170705817797,47.44737168747548,-22.76462214939314,-29.14006244173301,290.99421703348213,357.01031225507586,0.0,-1.0,-1.0,0.06841280116780624,1.0
2015-01-25,btc,318167.0,0.8258293999999999,3502692396.5058618,273230.397108896,71.61825482,254.51794126242,13762064.78463701,85829.0,48907815.544228405,17.0425734675907,53.0,49.907110855002486,-5.297593316269522,53.0580854591397,-19.517231795413373,-27.76537234940164,289.75170117357004,355.5992694962861,0.0,-1.0,-1.0,0.021823394120253248,1.0
2015-01-26,btc,263343.0,0.89147229,3771018340.395828,277602.083462638,30.13441001,273.95224488603196,13765239.78463701,107895.0,125139942.6461549,17.155739717303902,85.0,55.52242001933959,1.9861022383779183,64.54016057568019,-14.900181094685276,-25.92748788444216,289.213513691425,354.47521078111504,0.0,-1.0,-1.0,0.07635730325028156,1.0
2015-01-27,btc,249279.0,0.86202293,3645385810.763192,317507.026636064,42.84275436,264.753804500292,13768964.78463701,99265.0,85087568.83051485,17.1654981806422,64.0,52.521433394135656,18.136641875280944,67.15380332211697,-11.89148607574565,-23.92234476891409,288.3803262029443,353.2399896674414,0.0,-1.0,-1.0,-0.03357680237140104,0.0
2015-01-28,btc,198841.0,0.76846781,3246805002.498614,336476.45310999604,60.5917512,235.735840444185,13773064.78463701,85087.0,53584934.223578386,17.168691301520802,54.0,44.37335240166726,34.217152821642394,71.18848736914623,-11.720675587806053,-22.179249171612934,286.58706175613725,351.62227532165514,0.0,-1.0,-1.0,-0.10960357722102165,0.0
2015-01-29,btc,217393.0,0.76357085,3223269286.8193126,336476.45310999604,55.61735648,233.95737346580898,13777164.78463701,92284.0,57954377.74453986,17.1951392425135,59.0,43.923593075786286,10.180022185429928,62.903963501734964,-11.721999659394491,-20.68535638415316,284.7943013654276,350.0023478468746,0.0,-1.0,-1.0,-0.007544321538145993,0.0
2015-01-30,btc,193117.0,0.74804548,3154330219.3362083,283132.625177924,44.94335031,228.896189947399,13780614.78463701,79736.0,70184581.20919633,17.2106378000869,55.0,42.60028369735242,10.260827128317974,62.31958402524926,-12.111830149518886,-19.46056692206255,282.8902064843615,348.3350435832249,0.0,-1.0,-1.0,-0.02163293015062695,0.0
2015-01-31,btc,276120.0,0.71163625,2995872651.274787,340579.824489386,55.20439091,217.332156049094,13784764.78463701,86631.0,54268738.44554895,17.230328575616802,47.0,39.66019564289679,8.761333024352203,62.085808466689656,-13.31625119575864,-18.582807532590564,280.65705861800615,346.53148811813395,0.0,-1.0,-1.0,-0.05052086669053968,0.0
2015-02-01,btc,250290.0,0.74387279,3131555924.4500365,318011.28190274,70.79343109999999,227.111301285798,13788639.78463701,78157.0,44235120.06098249,17.2428582091399,51.0,43.22844239819831,7.568129720529847,62.16647946443202,-13.304781546764627,-17.828803820329718,278.83309355277174,344.8873951163883,0.0,-1.0,-1.0,0.04499631078290567,1.0
2015-02-02,btc,228409.0,0.78676033,3311502260.803948,326218.024661521,63.93660691,240.092419929866,13792614.78463701,87190.0,51793525.19762428,17.2649931505433,52.0,47.65364664763207,10.695386082944957,63.14039350013913,-11.986982118192,-16.994257862881472,277.5134439892512,343.44465172524013,0.0,-1.0,-1.0,0.05715751955351833,1.0
2015-02-03,btc,241904.0,0.74694335,3142345617.194963,260564.082591277,46.97030163,227.775695791935,13795789.78463701,91378.0,66900690.60749689,17.3138334008291,49.0,44.13816703712956,7.4819992627035425,60.972441273206435,-11.901840382002645,-16.266769651327355,275.81919369463895,341.85220302780476,0.0,-1.0,-1.0,-0.051299929175310344,0.0
2015-02-04,btc,228028.0,0.7443881999999999,3129526308.616017,326218.024661521,62.15090424,226.78113413208698,13799764.78463701,88890.0,50353672.994365364,17.3364303117676,50.0,43.8568171562887,-0.4927843453171654,56.0885335685795,-11.912634942216014,-15.64475040716859,274.14877736353634,340.26798561789843,0.0,-1.0,-1.0,-0.004366408173576697,0.0
2015-02-05,btc,217016.0,0.71333929,2995565459.8899713,326218.024661521,56.43270567,217.011151081239,13803739.78463701,87548.0,53082081.11693596,17.360779591178,61.0,41.08620789607132,-7.120230295432973,51.105134611415565,-12.712522331174474,-15.225860682026575,272.2024600558411,338.57107235345643,0.0,-1.0,-1.0,-0.0430811102882902,0.0
2015-02-06,btc,231139.0,0.73237364,3075423077.9711547,363148.36707603297,64.00111491,222.724969316189,13808164.78463699,84709.0,48052648.49266444,17.3711562054114,54.0,43.340589923484075,-4.464357125566308,51.20226833296177,-12.762827859068446,-14.873998850175411,270.5170750856616,336.9761848194988,0.0,-1.0,-1.0,0.026329606596165123,1.0
2015-02-07,btc,195430.0,0.75214553,3158106085.1546545,326218.024661521,78.99778434,228.647127410871,13812139.78463699,85768.0,39977147.60832741,17.3488095088105,64.0,45.661490399162524,-8.204120060074093,50.7709331249583,-12.167999931172224,-14.4874275760321,269.0908309601336,335.4847866740593,0.0,-1.0,-1.0,0.026589556226516597,1.0
2015-02-08,btc,293810.0,0.73731062,3095155714.1757636,270822.511039753,72.08098876,224.03598889538299,13815439.78463699,83307.0,42939973.0417821,17.3486488756363,54.0,44.14520530783801,-11.976347213813398,45.66154387500585,-12.07206848771656,-14.142376277701311,267.5560976396969,333.95043814103934,0.0,-1.0,-1.0,-0.02016705203211222,0.0
2015-02-09,btc,232450.0,0.72729218,3050902424.2926803,340604.722619783,59.53442901,220.76849386323798,13819464.77463699,104895.0,51246018.06181525,17.365724576393003,56.0,43.05417331019022,-19.41351166694004,25.840382766946696,-12.279462735126787,-13.876245771619233,265.9623400942609,332.3922288680094,0.0,-1.0,-1.0,-0.014584688148790326,0.0
2015-02-10,btc,227906.0,0.72810409,3053351264.779941,318224.262813905,56.77868794,220.88815429573398,13823064.77463699,102102.0,53776361.791518204,17.3591054708481,61.0,43.1096247797947,-16.568468312420286,27.897143527950067,-12.439433184754824,-13.670986830638606,264.4269478552395,330.85711932304105,0.0,-1.0,-1.0,0.0005420177055250885,1.0
